Dumping particle list:
 0: error
 5018: unusual_swirlybeams_goldpurple_beam1
 5019: unusual_swirlybeams_sparkles
 5020: unusual_swirlybeams_goldpurple_trail
 5021: unusual_swirlybeams_goldpurple_beam2
 5022: unusual_swirlybeams_goldpurple_beam3
 5023: unusual_swirlybeams_goldpurple_beam4
 5024: unusual_swirlybeams_pinkblue_parent
 5025: unusual_swirlybeams_pinkblue_beam1
 5026: unusual_swirlybeams_pinkblue_trail
 5027: unusual_swirlybeams_pinkblue_beam2
 5028: unusual_swirlybeams_pinkblue_beam3
 5029: unusual_swirlybeams_pinkblue_beam4
 5030: unusual_icetornado_blue_parent
 5031: unusual_icetornado_blue_tornado
 5032: unusual_icetornado_blue_debris
 5033: unusual_icetornado_blue_snowflakes1
 5034: unusual_icetornado_blue_snowflakes2
 5035: unusual_icetornado_purple_parent
 5036: unusual_icetornado_purple_tornado
 5037: unusual_icetornado_purple_debris
 5038: unusual_icetornado_purple_snowflakes1
 5039: unusual_icetornado_purple_snowflakes2
 5040: unusual_icetornado_white_parent
 5041: unusual_icetornado_white_tornado
 5042: unusual_icetornado_white_debris
 5043: unusual_icetornado_white_snowflakes1
 5044: unusual_icetornado_white_snowflakes2
 5045: unusual_genplasmos_parent
 5046: unusual_genplasmos_glow1
 5047: unusual_genplasmos_glow2
 5048: unusual_genplasmos_sparkles1
 5049: unusual_genplasmos_sparkles2
 5050: unusual_genplasmos_c_parent
 5051: unusual_genplasmos_c_glow1
 5052: unusual_genplasmos_c_glow2
 5053: unusual_genplasmos_c_sparkles1
 5054: unusual_genplasmos_c_sparkles2
 5055: unusual_genplasmos_b_parent
 5056: unusual_genplasmos_b_glow1
 5057: unusual_genplasmos_b_glow2
 5058: unusual_genplasmos_b_sparkles1
 5059: unusual_genplasmos_b_sparkles2
 5060: unusual_mistletoe_teamcolor_red
 5061: unusual_mistletoe_orbit_red
 5062: unusual_mistletoe_frame
 5063: unusual_mistletoe_berry_falling
 5064: unusual_mistletoe_glow
 5065: unusual_mistletoe_leaf1
 5066: unusual_mistletoe_leaf2
 5067: unusual_mistletoe_leaf3
 5068: unusual_mistletoe_bow_red
 5069: unusual_mistletoe_berry
 5070: unusual_mistletoe_teamcolor_blue
 5071: unusual_mistletoe_orbit_blu
 5072: unusual_mistletoe_bow_blu
 5073: unusual_magic_stingers_team_red_trail
 5074: unusual_magic_stingers_team_red_sparkles
 5075: unusual_magic_stingers_team_red_head2
 5076: unusual_magic_stingers_team_red_base
 5077: unusual_magic_stingers_team_red_glow
 5078: unusual_magic_stingers_team_blue_sparkles
 5079: unusual_magic_stingers_team_blue_trail
 5080: unusual_magic_stingers_team_red_head1
 5081: unusual_magic_stingers_teamcolor_red
 5082: unusual_magic_stingers_team_blue_head2
 5083: unusual_magic_stingers_team_blue_base
 5084: unusual_magic_stingers_team_blue_glow
 5085: unusual_magic_stingers_team_blue_head1
 5086: unusual_magic_stingers_pink_base
 5087: unusual_magic_stingers_pink_glow
 5088: unusual_magic_stingers_pink_trail
 5089: unusual_magic_stingers_pink_sparkles
 5090: unusual_magic_stingers_pink_head1
 5091: unusual_magic_stingers_teamcolor_blue
 5092: unusual_magic_stingers_pink_head2
 5093: unusual_magic_stingers_orange_sparkles
 5094: unusual_magic_stingers_orange_head2
 5095: unusual_magic_stingers_orange_base
 5096: unusual_magic_stingers_orange_glow
 5097: unusual_magic_stingers_orange_trail
 5098: unusual_magic_stingers_pink_parent
 5099: unusual_flowers_sprites
 5100: unusual_flowers_brightglow
 5101: unusual_magic_stingers_orange_head1
 5102: unusual_magic_stingers_orange_parent
 5103: unusual_star_trail1
 5104: unusual_star2
 5105: unusual_star_dust
 5106: unusual_star_trail2
 5107: unusual_star_trail3
 5108: unusual_star_parent
 5109: unusual_magicalorb_parent
 5110: unusual_magicalorb_purple_orbit1
 5111: unusual_magicalorb_purple_trail
 5112: unusual_magicalorb_purple_trail_glow
 5113: unusual_magicalorb_purple_orbit2
 5114: unusual_magicalorb_pink_orbit1
 5115: unusual_magicalorb_pink_trail
 5116: unusual_magicalorb_pink_trail_glow
 5117: unusual_magicalorb_pink_orbit2
 5118: unusual_magicalorb_orange_orbit1
 5119: unusual_magicalorb_orange_trail
 5120: unusual_magicalorb_orange_trail_glow
 5121: unusual_magicalorb_orange_orbit2
 5122: unusual_magicalorb_green_orbit1
 5123: unusual_magicalorb_green_trail
 5124: unusual_magicalorb_green_trail_glow
 5125: unusual_magicalorb_green_orbit2
 5126: unusual_magicalorb_purple_start_orbit1
 5127: unusual_magicalorb_purple_start_orbit2
 5128: unusual_bloomhead_pinkgreen_parent
 5129: unusual_bloomhead_pinkgreen_petals1
 5130: unusual_bloomhead_pinkgreen_sparkles1
 5131: unusual_bloomhead_pinkgreen_petals2
 5132: unusual_bloomhead_pinkgreen_sparkles2
 5133: unusual_bloomhead_pinkgreen_petals3
 5134: unusual_bloomhead_pinkgreen_petals4
 5135: unusual_bloomhead_pinkgreen_petals5
 5136: unusual_bloomhead_pinkgreen_petals6
 5137: unusual_bloomhead_orangepurple_parent
 5138: unusual_bloomhead_orangepurple_petals1
 5139: unusual_bloomhead_orangepurple_sparkles1
 5140: unusual_bloomhead_orangepurple_petals2
 5141: unusual_bloomhead_orangepurple_sparkles2
 5142: unusual_bloomhead_orangepurple_petals3
 5143: unusual_bloomhead_orangepurple_petals4
 5144: unusual_bloomhead_orangepurple_petals5
 5145: unusual_bloomhead_orangepurple_petals6
 5146: unusual_flowers_parent
 5147: unusual_flowers_glow
 5148: unusual_breaker_green_parent
 5149: unusual_breaker_green_glow
 5150: unusual_breaker_green_embers
 5151: unusual_breaker_green_spark
 5152: unusual_breaker_green_spark2
 5153: unusual_breaker_green_rays
 5154: unusual_breaker_green_rays2
 5155: unusual_breaker_green_shock
 5156: unusual_breaker_green_shock2
 5157: unusual_breaker_green_shock3
 5158: unusual_breaker_orange_parent
 5159: unusual_breaker_orange_glow
 5160: unusual_breaker_orange_embers
 5161: unusual_breaker_orange_spark
 5162: unusual_breaker_orange_spark2
 5163: unusual_breaker_orange_rays
 5164: unusual_breaker_orange_rays2
 5165: unusual_breaker_orange_shock
 5166: unusual_breaker_orange_shock2
 5167: unusual_breaker_orange_shock3
 5168: unusual_breaker_purple_parent
 5169: unusual_breaker_purple_glow
 5170: unusual_breaker_purple_embers
 5171: unusual_breaker_purple_spark
 5172: unusual_breaker_purple_spark2
 5173: unusual_breaker_purple_rays
 5174: unusual_breaker_purple_rays2
 5175: unusual_breaker_purple_shock
 5176: unusual_breaker_purple_shock2
 5177: unusual_breaker_purple_shock3
 5178: unusual_demonhorns_green_left_horn
 5179: unusual_demonhorns_green_left_horn2
 5180: unusual_demonhorns_green_left_horn3
 5181: unusual_demonhorns_green_parent
 5182: unusual_demonhorns_green_right_horn3
 5183: unusual_demonhorns_green_right_horn
 5184: unusual_demonhorns_green_right_horn2
 5185: unusual_demonhorns_orange_left_horn
 5186: unusual_demonhorns_orange_left_horn2
 5187: unusual_demonhorns_orange_left_horn3
 5188: unusual_demonhorns_orange_parent
 5189: unusual_demonhorns_orange_right_horn3
 5190: unusual_demonhorns_orange_right_horn
 5191: unusual_demonhorns_orange_right_horn2
 5192: unusual_demonhorns_purple_left_horn
 5193: unusual_demonhorns_purple_left_horn2
 5194: unusual_demonhorns_purple_left_horn3
 5195: unusual_demonhorns_purple_parent
 5196: unusual_demonhorns_purple_right_horn3
 5197: unusual_demonhorns_purple_right_horn
 5198: unusual_demonhorns_purple_right_horn2
 5199: unusual_lurking_eyes_g
 5200: unusual_lurking_eyes_glow_g
 5201: unusual_lurking_eyes_glow_o
 5202: unusual_lurking_eyes_glow_p
 5203: unusual_lurking_eyes_glow_smoke_g1
 5204: unusual_lurking_eyes_glow_smoke_g2
 5205: unusual_lurking_eyes_glow_smoke_o1
 5206: unusual_lurking_eyes_glow_smoke_o2
 5207: unusual_lurking_eyes_glow_smoke_p1
 5208: unusual_lurking_eyes_glow_smoke_p2
 5209: unusual_lurking_eyes_glow_sparkles_g1
 5210: unusual_lurking_eyes_glow_sparkles_o1
 5211: unusual_lurking_eyes_glow_sparkles_p1
 5212: unusual_lurking_eyes_o
 5213: unusual_lurking_eyes_p
 5214: unusual_lurking_eyes_parent_g
 5215: unusual_lurking_eyes_parent_o
 5216: unusual_lurking_eyes_parent_p
 5217: unusual_phantomcrown_green_ember
 5218: unusual_phantomcrown_green_orbit1
 5219: unusual_phantomcrown_green_trail1
 5220: unusual_phantomcrown_green_orbit2
 5221: unusual_phantomcrown_green_orbit3
 5222: unusual_phantomcrown_green_orbit4
 5223: unusual_phantomcrown_green_orbit5
 5224: unusual_phantomcrown_green_parent
 5225: unusual_phantomcrown_purple_ember
 5226: unusual_phantomcrown_purple_orbit1
 5227: unusual_phantomcrown_purple_trail1
 5228: unusual_phantomcrown_purple_orbit2
 5229: unusual_phantomcrown_purple_orbit3
 5230: unusual_phantomcrown_purple_orbit4
 5231: unusual_phantomcrown_purple_orbit5
 5232: unusual_phantomcrown_purple_parent
 5233: unusual_phantomcrown_yellow_ember
 5234: unusual_phantomcrown_yellow_orbit1
 5235: unusual_phantomcrown_yellow_trail1
 5236: unusual_phantomcrown_yellow_orbit2
 5237: unusual_phantomcrown_yellow_orbit3
 5238: unusual_phantomcrown_yellow_orbit4
 5239: unusual_phantomcrown_yellow_orbit5
 5240: unusual_phantomcrown_yellow_parent
 5241: unusual_pumpkin_moon_electricity
 5242: unusual_pumpkin_moon_faces
 5243: unusual_pumpkin_moon_moon
 5244: unusual_pumpkin_moon_parent
 5245: unusual_pumpkin_moon_sparkles
 5246: unusual_pumpkin_moon_smoke2
 5247: unusual_pumpkin_moon_smoke1
 5248: unusual_pumpkin_moon_smoke3
 5249: utaunt_elebound_purple_sparks
 5250: utaunt_elebound_purple_head4
 5251: utaunt_elebound_purple_trail2
 5252: utaunt_elebound_purple_glow
 5253: utaunt_elebound_purple_head3
 5254: utaunt_elebound_purple_trail1
 5255: utaunt_elebound_purple_head2
 5256: utaunt_elebound_purple_head1
 5257: utaunt_elebound_purple_parent
 5258: utaunt_elebound_yellow_sparks
 5259: utaunt_elebound_yellow_head4
 5260: utaunt_elebound_yellow_trail2
 5261: utaunt_elebound_yellow_glow
 5262: utaunt_elebound_yellow_head3
 5263: utaunt_elebound_yellow_trail1
 5264: utaunt_elebound_yellow_head2
 5265: utaunt_elebound_yellow_head1
 5266: utaunt_elebound_yellow_parent
 5267: unusual_wacky_spooky_ghost_ghost_g
 5268: unusual_wacky_spooky_ghost_ghost_o
 5269: unusual_wacky_spooky_ghost_ghost_p
 5270: unusual_wacky_spooky_ghost_glow_g
 5271: unusual_wacky_spooky_ghost_glow_o
 5272: unusual_wacky_spooky_ghost_glow_p
 5273: unusual_wacky_spooky_ghost_parent_g
 5274: unusual_wacky_spooky_ghost_sparkles_g
 5275: unusual_wacky_spooky_ghost_trail_g
 5276: unusual_wacky_spooky_ghost_vomit_g
 5277: unusual_wacky_spooky_ghost_parent_o
 5278: unusual_wacky_spooky_ghost_sparkles_o
 5279: unusual_wacky_spooky_ghost_trail_o
 5280: unusual_wacky_spooky_ghost_vomit_o
 5281: unusual_wacky_spooky_ghost_parent_p
 5282: unusual_wacky_spooky_ghost_sparkles_p
 5283: unusual_wacky_spooky_ghost_trail_p
 5284: unusual_wacky_spooky_ghost_vomit_p
 5285: utaunt_auroraglow_green_glow
 5286: utaunt_auroraglow_green_parent
 5287: utaunt_auroraglow_green_sparkle
 5288: utaunt_auroraglow_orange_glow
 5289: utaunt_auroraglow_orange_parent
 5290: utaunt_auroraglow_orange_sparkle
 5291: utaunt_auroraglow_purple_glow
 5292: utaunt_auroraglow_purple_parent
 5293: utaunt_auroraglow_purple_sparkle
 5294: utaunt_wispy_parent_p
 5295: utaunt_wispy_child_wisp_p
 5296: utaunt_wispy_trail_glow_p
 5297: utaunt_wispy_trail_p
 5298: utaunt_wispy_glow_bits_p
 5299: utaunt_wispy_full_glow_p
 5300: utaunt_wispy_parent_g
 5301: utaunt_wispy_child_wisp_g
 5302: utaunt_wispy_trail_glow_g
 5303: utaunt_wispy_trail_g
 5304: utaunt_wispy_glow_bits_g
 5305: utaunt_wispy_full_glow_g
 5306: utaunt_tarotcard_teamcolor_red
 5307: utaunt_tarotcard_red_vortex
 5308: utaunt_tarotcard_red_cards_trail
 5309: utaunt_tarotcard_red_cards
 5310: utaunt_tarotcard_red_glow
 5311: utaunt_tarotcard_red_wind
 5312: utaunt_tarotcard_red_sparkle
 5313: utaunt_tarotcard_teamcolor_blue
 5314: utaunt_tarotcard_blue_vortex
 5315: utaunt_tarotcard_blue_cards_trail
 5316: utaunt_tarotcard_blue_cards
 5317: utaunt_tarotcard_blue_glow
 5318: utaunt_tarotcard_blue_wind
 5319: utaunt_tarotcard_blue_sparkle
 5320: utaunt_tarotcard_purple_sparkle
 5321: utaunt_tarotcard_purple_wind
 5322: utaunt_tarotcard_purple_cards_trail
 5323: utaunt_tarotcard_purple_vortex
 5324: utaunt_tarotcard_purple_parent
 5325: utaunt_tarotcard_purple_cards
 5326: utaunt_tarotcard_purple_glow
 5327: utaunt_tarotcard_orange_sparkle
 5328: utaunt_tarotcard_orange_wind
 5329: utaunt_tarotcard_orange_vortex
 5330: utaunt_tarotcard_orange_parent
 5331: utaunt_tarotcard_orange_cards_trail
 5332: utaunt_tarotcard_orange_cards
 5333: utaunt_tarotcard_orange_glow
 5334: unusual_souls_shades_cloud
 5335: unusual_souls_teamcolor_red
 5336: unusual_souls_pink_beams
 5337: unusual_souls_pink_glow
 5338: unusual_souls_pink_souls
 5339: unusual_souls_pink_cloud
 5340: unusual_souls_pink_vortex
 5341: unusual_souls_cyan_vortex
 5342: unusual_souls_cyan_souls
 5343: unusual_souls_cyan_cloud
 5344: utaunt_elebound_green_glow
 5345: utaunt_elebound_green_trail2
 5346: utaunt_elebound_green_head4
 5347: unusual_souls_teamcolor_blue
 5348: unusual_souls_cyan_beams
 5349: unusual_souls_cyan_glow
 5350: unusual_souls_shades_glow
 5351: unusual_souls_shades_parent
 5352: unusual_souls_shades_beams
 5353: unusual_souls_shades_souls
 5354: unusual_souls_shades_vortex
 5355: utaunt_elebound_green_head2
 5356: utaunt_elebound_green_head1
 5357: utaunt_elebound_green_trail1
 5358: utaunt_elebound_green_head3
 5359: utaunt_elebound_green_sparks
 5360: utaunt_elebound_green_parent
 5361: utaunt_chain_purple_parent
 5362: utaunt_chain_floorsmoke2_purple
 5363: utaunt_chain_floorsmoke1_purple
 5364: utaunt_chain_cpfloor1_purple
 5365: utaunt_chain_cpbody_purple
 5366: utaunt_chain_chain_purple
 5367: utaunt_chain_glow1_purple
 5368: utaunt_chain_glow2_purple
 5369: utaunt_chain_glow3_purple
 5370: utaunt_chain_cpfloor2_purple
 5371: utaunt_chain_cpfloor3_purple
 5372: utaunt_chain_cpfloor4_purple
 5373: utaunt_chain_cpfloor5_purple
 5374: utaunt_chain_glow2_green
 5375: utaunt_chain_cpfloor2_green
 5376: utaunt_chain_cpbody_green
 5377: utaunt_chain_chain_green
 5378: utaunt_chain_glow1_green
 5379: utaunt_chain_glow3_green
 5380: utaunt_chain_cpfloor4_green
 5381: utaunt_chain_cpfloor1_green
 5382: utaunt_chain_floorsmoke2_green
 5383: utaunt_chain_cpfloor3_green
 5384: utaunt_chain_cpfloor5_green
 5385: utaunt_chain_floorsmoke1_green
 5386: utaunt_chain_green_parent
 5387: unusual_tree3_teamcolor_blue
 5388: unusual_tree3_teamc_blue1
 5389: unusual_tree3_teamc_red_red_orbitstars
 5390: unusual_tree3_teamc_blue1tr
 5391: unusual_tree3_teamc_blue2
 5392: unusual_tree3_teamc_blue2tr
 5393: unusual_tree3_teamc_blue_star4
 5394: unusual_tree3_teamc_blue_star3
 5395: unusual_tree3_teamc_blue_star1
 5396: unusual_tree3_teamc_blue_star2
 5397: unusual_tree3_teamcolor_red
 5398: unusual_tree3_teamc_red1
 5399: unusual_tree3_teamc_red2
 5400: unusual_tree3_teamc_red1tr
 5401: unusual_tree3_teamc_red2tr
 5402: unusual_tree3_teamc_red_star4
 5403: unusual_tree3_teamc_red_star3
 5404: unusual_tree3_teamc_red_star1
 5405: unusual_tree3_teamc_red_star2
 5406: unusual_tree3_yellow_parent
 5407: unusual_tree3_yellow1
 5408: unusual_tree3_yellow1tr
 5409: unusual_tree3_yellow2
 5410: unusual_tree3_yellow2tr
 5411: unusual_tree3_yellow_star4
 5412: unusual_tree3_yellow_star3
 5413: unusual_tree3_yellow_star1
 5414: unusual_tree3_yellow_star2
 5415: unusual_sparkletree_gold_parent
 5416: unusual_sparkletree_gold_tree
 5417: unusual_sparkletree_gold_starglow
 5418: unusual_sparkletree_gold_star
 5419: unusual_sparkletree_gold_sparkles
 5420: unusual_sparkletree_RGB_parent
 5421: unusual_sparkletree_RGB_ray2
 5422: unusual_sparkletree_RGB_ray3
 5423: unusual_sparkletree_RGB_tree1
 5424: unusual_sparkletree_RGB_tree2
 5425: unusual_sparkletree_RGB_tree3
 5426: unusual_sparkletree_RGB_starglow
 5427: unusual_sparkletree_RGB_starglow2
 5428: unusual_sparkletree_RGB_star
 5429: unusual_sparkletree_RGB_sparkles
 5430: unusual_sparkletree_silver_parent
 5431: unusual_sparkletree_silver_tree
 5432: unusual_sparkletree_silver_starglow
 5433: unusual_sparkletree_silver_star
 5434: unusual_sparkletree_silver_sparkles
 5435: utaunt_snowswirl_red_snowflakerope
 5436: utaunt_snowswirl_teamcolor_red
 5437: utaunt_snowswirl_red_rope_1
 5438: utaunt_snowswirl_red_ropeglow
 5439: utaunt_snowswirl_red_sparkles
 5440: utaunt_snowswirl_red_rope_2
 5441: utaunt_snowswirl_red_rope_3
 5442: utaunt_snowswirl_red_rope_4
 5443: utaunt_snowswirl_red_snowflaketrail
 5444: unusual_snowflake_snowflakes
 5445: utaunt_snowswirl_blue_rope_1
 5446: utaunt_snowswirl_blue_snowflakerope
 5447: utaunt_snowswirl_blue_ropeglow
 5448: utaunt_snowswirl_blue_sparkles
 5449: unusual_snowflake_glow
 5450: unusual_snowflake_parent
 5451: utaunt_snowswirl_teamcolor_blue
 5452: utaunt_snowswirl_blue_rope_2
 5453: utaunt_snowswirl_blue_rope_3
 5454: utaunt_snowswirl_blue_rope_4
 5455: utaunt_snowswirl_blue_snowflaketrail
 5456: unusual_smissmas_tree_tree
 5457: utaunt_glitter_sparkles_blu
 5458: utaunt_glitter_embers_blu
 5459: unusual_smissmas_tree_string
 5460: unusual_fairylights_bulb
 5461: unusual_fairylights_flash_red
 5462: unusual_fairylights_flash_green
 5463: unusual_fairylights_flash_lightblue
 5464: unusual_fairylights_flash_yellow
 5465: unusual_smissmas_tree_2
 5466: unusual_smissmas_tree_3
 5467: unusual_smissmas_tree_11
 5468: unusual_smissmas_tree_1
 5469: unusual_smissmas_tree_parent
 5470: unusual_smissmas_tree_parti2
 5471: unusual_smissmas_tree_pasrticle
 5472: utaunt_glitter_embers_silver
 5473: utaunt_glitter_sparkles_red
 5474: utaunt_glitter_teamcolor_red
 5475: utaunt_glitter_embers_red
 5476: utaunt_glitter_parent_gold
 5477: utaunt_glitter_sparkles_gold
 5478: utaunt_glitter_embers_gold
 5479: utaunt_glitter_teamcolor_blue
 5480: utaunt_glitter_parent_silver
 5481: utaunt_glitter_sparkles_silver
 5482: utaunt_gifts_present1_box_blue
 5483: utaunt_gifts_present3_control_blue
 5484: utaunt_gifts_trail
 5485: utaunt_gifts_present3_box_blue
 5486: utaunt_gifts_present2_box_blue
 5487: utaunt_gifts_present2_control_blue
 5488: utaunt_gifts_present4_control_blue
 5489: utaunt_gifts_present4_confetticontrol
 5490: utaunt_gifts_present4_confetti
 5491: utaunt_gifts_present4_toy_blue
